signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-13|clock_12,1,124.251823966,124.251823966
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-13|clock_36,1,257.452498241,257.452498241
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-14|clock_12,3,28.0270921498,9.34236404994
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-15|clock_36,1,282.955991995,282.955991995
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-20|clock_12,3,230.772311551,76.9241038505
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-21|clock_12,1,-714.919787692,-714.919787692
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-25|clock_36,5,739.942140441,147.988428088
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-11-26|clock_12,1,365.23091003,365.23091003
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-02|clock_12,2,713.555517619,356.777758809
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-02|clock_36,3,499.689319458,166.563106486
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-04|clock_12,1,521.250023717,521.250023717
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-06|clock_36,2,98.4437186291,49.2218593145
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-12|clock_12,3,-800.889069106,-266.963023035
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-13|clock_12,1,27.2522064776,27.2522064776
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-17|clock_12,1,-184.047468354,-184.047468354
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-18|clock_12,3,-1504.86768157,-501.622560523
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-19|clock_12,3,714.274632413,238.091544138
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-19|clock_36,1,-35.9028003838,-35.9028003838
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-20|clock_36,1,-332.445290967,-332.445290967
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2024-12-23|clock_12,2,-177.749647614,-88.8748238069
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-07|clock_12,3,-396.174261522,-132.058087174
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-07|clock_36,2,319.695988333,159.847994167
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-08|clock_12,4,1100.36957903,275.092394757
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-10|clock_12,1,-142.596289943,-142.596289943
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-14|clock_12,1,49.480341939,49.480341939
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-14|clock_36,2,-344.360999777,-172.180499888
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-17|clock_36,1,-174.887557893,-174.887557893
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-22|clock_12,1,59.6496115725,59.6496115725
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-24|clock_36,1,445.288338658,445.288338658
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-01-31|clock_36,1,394.421326398,394.421326398
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-04|clock_36,1,-77.2674837779,-77.2674837779
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-07|clock_12,2,359.679724738,179.839862369
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-14|clock_36,1,111.666607728,111.666607728
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-18|clock_12,1,-82.7387552562,-82.7387552562
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-19|clock_12,2,-2352.3346265,-1176.16731325
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-21|clock_12,2,428.231922408,214.115961204
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-24|clock_12,1,-347.694807936,-347.694807936
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-25|clock_12,3,-773.823147411,-257.941049137
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-27|clock_36,2,196.976737355,98.4883686773
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-02-28|clock_36,1,208.300510915,208.300510915
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-03|clock_12,5,298.899857524,59.7799715049
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-04|clock_12,5,-2093.59689588,-418.719379176
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-06|clock_36,7,1967.66759955,281.095371364
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-10|clock_12,1,-169.627541058,-169.627541058
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-11|clock_12,2,-457.08427577,-228.542137885
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-11|clock_36,2,-100.619552214,-50.3097761071
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-12|clock_12,4,-1382.34242385,-345.585605962
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-13|clock_12,1,41.3112884835,41.3112884835
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-17|clock_12,1,-24.1829787234,-24.1829787234
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-18|clock_12,1,67.9727095517,67.9727095517
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-20|clock_36,4,1317.90552752,329.476381881
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-25|clock_12,2,496.277741471,248.138870736
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-26|clock_12,1,320.862944162,320.862944162
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-03-28|clock_12,1,-276.218335677,-276.218335677
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-03|clock_12,1,-12.3616537937,-12.3616537937
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-04|clock_36,1,53.1901549739,53.1901549739
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-08|clock_36,2,222.883586834,111.441793417
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-10|clock_36,2,-509.803174418,-254.901587209
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-14|clock_12,2,1123.68528756,561.842643781
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-23|clock_36,1,-229.546932026,-229.546932026
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-04-28|clock_36,1,153.373098493,153.373098493
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-07|clock_12,1,20.748451187,20.748451187
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-09|clock_12,1,145.946939054,145.946939054
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-09|clock_36,1,-619.672343324,-619.672343324
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-12|clock_12,1,-58.9277398919,-58.9277398919
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-13|clock_12,4,-1333.08905762,-333.272264405
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-13|clock_36,1,-103.797473201,-103.797473201
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-14|clock_12,2,-540.092962646,-270.046481323
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-15|clock_12,3,-1132.83724161,-377.612413871
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-05-22|clock_12,1,183.092862559,183.092862559
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-05|clock_36,1,276.891385768,276.891385768
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-10|clock_12,1,177.5,177.5
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-11|clock_36,1,146.767570502,146.767570502
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-13|clock_12,2,-666.249972481,-333.124986241
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-16|clock_36,1,7.30161476355,7.30161476355
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-23|clock_36,2,-818.188571511,-409.094285756
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-25|clock_12,1,123.102040816,123.102040816
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-06-30|clock_12,1,102.866445179,102.866445179
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-08|clock_12,1,284.465809575,284.465809575
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-09|clock_12,1,-223.25430327,-223.25430327
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-17|clock_36,1,-15.6350995866,-15.6350995866
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-18|clock_12,3,524.990040481,174.99668016
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-21|clock_12,2,226.150873916,113.075436958
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-21|clock_36,2,283.735343499,141.867671749
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-29|clock_12,3,679.208190244,226.402730081
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-07-30|clock_12,1,-79.4280770798,-79.4280770798
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-06|clock_12,1,143.234157117,143.234157117
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-06|clock_36,1,36.8874720279,36.8874720279
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-07|clock_12,5,1695.70776757,339.141553514
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-07|clock_36,1,44.7283936375,44.7283936375
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-11|clock_12,1,181.387038351,181.387038351
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-12|clock_36,1,-35.3373670059,-35.3373670059
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-13|clock_12,1,-92.1044551123,-92.1044551123
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-19|clock_12,1,105.693116963,105.693116963
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-22|clock_36,1,143.614250307,143.614250307
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-08-29|clock_12,1,17.5963606166,17.5963606166
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-04|clock_12,1,365.044730438,365.044730438
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-11|clock_12,1,-131.304401869,-131.304401869
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-12|clock_36,1,-228.528286796,-228.528286796
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-24|clock_12,2,268.036119944,134.018059972
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-24|clock_36,1,-86.1161626551,-86.1161626551
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-09-30|clock_12,1,143.061668146,143.061668146
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-02|clock_12,2,-539.330538938,-269.665269469
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-08|clock_12,1,-328.617202408,-328.617202408
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-15|clock_36,3,-721.185846673,-240.395282224
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-16|clock_12,1,545.287452836,545.287452836
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-16|clock_36,4,84.1613189364,21.0403297341
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-17|clock_12,1,-475.52660152,-475.52660152
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-22|clock_12,3,511.160417499,170.386805833
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-22|clock_36,3,661.29024336,220.43008112
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-29|clock_12,1,-55.3144521767,-55.3144521767
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-10-31|clock_36,1,-50.6973825379,-50.6973825379
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-04|clock_36,2,434.967252796,217.483626398
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-05|clock_12,1,182.374636701,182.374636701
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-06|clock_12,1,365.402179554,365.402179554
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-10|clock_12,2,341.043823018,170.521911509
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-13|clock_12,1,-22.1217333584,-22.1217333584
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-17|clock_12,1,-39.9232464725,-39.9232464725
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-20|clock_36,3,290.996890691,96.9989635638
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-11-21|clock_12,1,-555.792654579,-555.792654579
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-12-08|clock_12,1,-225.360145304,-225.360145304
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-12-16|clock_12,2,-5.024245525,-2.5121227625
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-12-17|clock_12,1,239.346073785,239.346073785
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2025-12-29|clock_12,1,24.7315793914,24.7315793914
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-07|clock_12,2,-26.028348132,-13.014174066
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-13|clock_12,2,-264.474749367,-132.237374684
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-15|clock_12,1,33.3408901484,33.3408901484
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-21|clock_12,1,651.980101405,651.980101405
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-21|clock_36,1,-717.317073171,-717.317073171
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-22|clock_12,2,293.316771556,146.658385778
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-01-30|clock_12,1,477.668079404,477.668079404
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-05|clock_12,3,-586.088018099,-195.3626727
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-05|clock_36,2,599.409989926,299.704994963
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-10|clock_12,1,66.5236403389,66.5236403389
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-11|clock_12,1,-75.2508949319,-75.2508949319
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-17|clock_12,4,-539.253627066,-134.813406766
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-02-27|clock_12,1,-69.9113337868,-69.9113337868
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,hindsight_episode,2026-03-03|clock_12,5,-709.847933409,-141.969586682
